stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
"PF43905001","Salou","",41.07692384856512,1.1445636497528977,,,0,,
"PF43038005","Vilafortuny","",41.07147352711136,1.1104351217330737,,,0,,
"PF43038001","Cambrils- Barri Marítim","",41.06701321384752,1.072551252159514,,,0,,
"PF43031002","Av. M. Martorell-C. Vge. Montserrat (pal parada)","",41.17081361703756,1.0214981321833487,,,0,,
"PF43009005","C-242 - Av. Catalunya (pal parada)","",41.211684215263546,0.9790541180312881,,,0,,
"PF43049004","C. Comte de Rius, 12","",41.2649818457796,0.9056441571726515,,,0,,
"PF43157001","C-242 - Av. Verge de Montserrat (pal parada)","",41.32090380961826,0.8809158161224707,,,0,,
"PF43096001","la Morera de Montsant","",41.26543595537015,0.8429449330556373,,,0,,
"PF22225003","Tamarite de Litera (p. Hortaz, 5)","",41.869254313067145,0.4206074610492509,,,0,,
"PF22225002","Tamarite de Litera (S. Vicente de Paul, 2)","",41.870836425374065,0.41967628483459196,,,0,,
"PF22025003","Altorricón (Agustina de Aragón, 73)","",41.80332387664758,0.4150816595042546,,,0,,
"PF22025001","Altorricón (Agustina de Aragón, 5)","",41.80043928863813,0.41416258837959713,,,0,,
"PF22225004","Estación de Tamarite de Litera","",41.779434980854234,0.37595140280010264,,,0,,
"PF25019005","Almacelles (c. Maragall, 36)","",41.72865011482989,0.4377592159948968,,,0,,
"PF25019002","Almacelles (c. Major, 96)","",41.72739402718943,0.4416081594547925,,,0,,
"PF25120066","Col·legi Claver (N-240, pk 107,9) (D)","",41.68762456457953,0.4902468667441315,,,0,,
"PF22909001","Vencillón (c. Mayor, 8)","",41.70556630043644,0.3239762187676287,,,0,,
"PF22025004","Altorricón (Agustina de Aragón, 16)","",41.80040519342207,0.414248210591147,,,0,,
"PF22025005","Altorricón (Agustina de Aragón) (A)","",41.80338165412234,0.41524784470276693,,,0,,
"PF17211000","Verges","",42.06195808403999,3.047751655950449,,,0,,
"PF17076000","Garrigoles","",42.10733436595164,3.030559409129351,,,0,,
"PF17076001","Les Olives","",42.104328363737466,3.020881881231707,,,0,,
"PF17232000","Vilopriu","",42.10420398398314,2.993419878764294,,,0,,
"PF17055000","parada bus Carretera Gi-634 3","",42.08360539435553,2.985890311462319,,,0,,
"PF17166001","Sant Jordi Desvalls (est.)","",42.06829395589086,2.9639009335098185,,,0,,
"PF17166000","Sant Jordi Desvalls","",42.07064092340152,2.953496702839118,,,0,,
"PF17216000","Viladasens","",42.0955681541605,2.9300954271868713,,,0,,
"PF17050001","Raset","",42.06900505336016,2.9329127484122517,,,0,,
"PF17050000","Cervià de Ter","",42.06595344287338,2.909087954276129,,,0,,
"PF17169000","Medinyà","",42.048595714560946,2.869589947938842,,,0,,
"PF17169001","Sant Julià de Ramis (parada bus)","",42.022440000601286,2.8252600000526176,,,0,,
"PF17079021","Girona, jutjats","",41.98653905754961,2.8219703696092964,,,0,,
"PF17096004","cruïlla Palmerola","",42.151007258977565,2.0368389188609455,,,0,,
"PF17096000","l'Hostalet de les Llosses","",42.15248886776099,2.0590963278527603,,,0,,
"PF17096002","Santa Maria de Matamala","",42.159311552728624,2.089280023364339,,,0,,
"PF17096001","Santa Maria de les Llosses","",42.151037392671846,2.117271684874103,,,0,,
"PF17233000","Sant Dalmai","",41.91221289458757,2.732463653949597,,,0,,
"PF25100002","Sorribes","",42.220991907750104,1.6788632334984104,,,0,,
"PF08190007","l'Espà","",42.21841637923013,1.6926354360742975,,,0,,
"PF08190006","Feners","",42.2108277476844,1.6988838545388734,,,0,,
"PF25909009","Ossera","",42.218556529196846,1.4719316116083896,,,0,,
"PF25909007","Padrinàs","",42.215616193700946,1.4968146321855904,,,0,,
"PF25909003","Sant Pere","",42.229121861331855,1.4951858026739604,,,0,,
"PF25909012","Montargull (la Vansa)","",42.23755853170484,1.4977849356895692,,,0,,
"PF25909010","Sorribes (c. Carretera- c. Major)","",42.232932096303784,1.4795349824328898,,,0,,
"PF25909008","Sisquer (entrada poble)","",42.24809991012801,1.4722129602571634,,,0,,
"PF25909001","Fórnols","",42.253684018476335,1.5154406560267788,,,0,,
"PF25910000","Tuixén (pl. Serra del Cadí)","",42.231172512617526,1.5666834942809846,,,0,,
"PF43038078","Av. Països Catalans (marq. passada Pl. Creu)","",41.06757572414344,1.0564415788706476,,,0,,
"PF43038115","Av. Mil·lenari - C. Benet i Gimbernat","",41.07567475316487,1.049062909293378,,,0,,
"PF43038084","T-312 - rotonda cementiri","",41.07877130457936,1.0404552318451876,,,0,,
"PF43038007","T-314 - Parc Samà (sentit Reus - pal parada)","",41.10392271453795,1.0248020620689569,,,0,,
"PF43178008","Travessera de Riudoms (TV-3103a)","",41.11398254167425,1.0413351871499046,,,0,,
"PF43129002","T-314 - TV-3142 (sentit Reus)","",41.12907972412956,1.064563006007163,,,0,,
"PF43123089","Av. Països Catalans, 80 (pal parada)","",41.152269113409666,1.0978088256888545,,,0,,
"PF43123097","Av. Països Catalans (enfront Unió de Pagesos)","",41.15584852549254,1.0969306711494957,,,0,,
"PF43162001","Ctra. de l'Hospitalet a Móra, 8 (marquesina)","",41.01973747738364,0.8332633368282223,,,0,,
"PF43162000","C. Masriudoms-Pl. B. d'Entença (marq. Hosp.Infant)","",40.991724454585516,0.9212589050053664,,,0,,
"PF43905213","C. Pompeu Fabra, 5","",41.07597445868461,1.1490986944102377,,,0,,
"PF43905189","C. Barcelona, 38 (Edifici Fidias)","",41.07966559201408,1.13112740833948,,,0,,
"PF43905204","C. Barcelona, 88","",41.08551607743253,1.1330806812457999,,,0,,
"PF43905197","T-325 cruïlla rotonda C-14 sentit Cambrils","",41.089549522638094,1.1296328941549665,,,0,,
"PF43905193","Camí Cavet - rotonda enfront Col·legi Elisabeth","",41.086889135266695,1.1242966988332252,,,0,,
"PF43905209","Camí Cavet - rotonda Camí del Cementiri","",41.0847342840674,1.1210075673062339,,,0,,
"PF43905211","Camí Cavet - rotonda enfront Camping Sangulí","",41.08217686093383,1.1149854328518956,,,0,,
"PF43038069","Av. Castell de Vilafortuny(enfront Res. Montemar)","",41.07888932728628,1.103199145149065,,,0,,
"PF43038074","Av. Castell Vilafortuny - C. Santiago Rusiñol","",41.07687038602597,1.096841669199645,,,0,,
"PF43038132","Camí Cavet (C. Tulipes - Av. Vilafortuny)","",41.076573553195686,1.0957765589185415,,,0,,
"PF43038012","Av. Castell de Vilafortuny (residència Montemar)","",41.07877468603753,1.1033482620576842,,,0,,
"PF43905212","Camí Cavet - rotonda Camping Sangulí","",41.081745962512876,1.1139739862941282,,,0,,
"PF43905210","Camí Cavet - rotonda enfront Camí del Cementiri","",41.08410218800287,1.1203589177524944,,,0,,
"PF43905192","Camí Cavet - rotonda Col·legi Elisabeth","",41.08693972558348,1.124695837635731,,,0,,
"PF43905198","T-325 cruïlla rotonda C-14 sentit Salou","",41.08942463596621,1.1297078706977781,,,0,,
"PF43905088","Av. Pompeu Fabra (enfront H. Calypso)","",41.07168544502726,1.1549601538846113,,,0,,
"PF43905214","C. Pompeu Fabra - C. Viladomat","",41.075794581654016,1.1491156448074107,,,0,,
"PF43171114","C-31B (Tenis Salou)","",41.08480023720918,1.169577272573147,,,0,,
"PF25209015","La Bastida de Sort","",42.42563135154679,1.130698454891532,,,0,,
"PF25209014","Altron","",42.44942445847492,1.1041424819067431,,,0,,
"PF25209013","Sorre","",42.45319372074807,1.098192311676037,,,0,,
"PF25209012","Bernui","",42.44897889824518,1.0835839244260135,,,0,,
"PF25209011","Seurí","",42.446005971542085,1.0730467834949684,,,0,,
"PF25209010","Llessui","",42.45228291830833,1.0776106855822871,,,0,,
"PF25131002","Massalcoreig (pl. Nova) (D)","",41.45793391338087,0.35982945048848697,,,0,,
"PF25204002","Seròs (c. Mossèn Ferran, 12)","",41.464685664171725,0.41277686088556786,,,0,,
"PF25038002","Aitona (av. 27 de gener, 48)","",41.49332258573181,0.45946813615018356,,,0,,
"PF25210001","Soses (av. Catalunya, 2)","",41.53528281832902,0.4877227228130082,,,0,,
"PF25011013","Alcarràs (av. Valmanya, 8)","",41.566520167750205,0.5296305535738786,,,0,,
"PF25120112","Lleida (Disco Wonder)","",41.595265560811576,0.5922943623295612,,,0,,
"PF25120113","Ronda / Unió","",41.61025481309212,0.6159078635031456,,,0,,
"PF25013000","Alfarràs (av. Lleida, 19-21)","",41.8292011474609,0.5689870498477947,,,0,,
"PF25228005","Torrefarrera (camí Secà, Cooperativa/Escoles)","",41.674600479360066,0.6034176874591655,,,0,,
"PF25120081","Lleida (av. Alcalde Porqueres, 81)","",41.62861391829474,0.6224677672420564,,,0,,
"PF25120120","Lleida (av. Madrid/pont Universitat)","",41.610708954588574,0.62288567171558,,,0,,
"PF25120121","Lleida (Camps Elisis-1)","",41.61367840245747,0.6301693110173062,,,0,,
"PF25120122","Lleida (av. Garrigues, 54)","",41.610160096182824,0.6333822852577373,,,0,,
"PF25120123","Lleida (la Bordeta-1)","",41.60207395887529,0.6422209935469398,,,0,,
"PF17155044","Salt-Països Catalans/Anselm Clavé","",41.97397072727903,2.8003771371459907,,,0,,
"PF17079122","Biblioteca Carles Rahola","",41.97522979643383,2.818229981641188,,,0,,
"PF17079114","UDG-Emili Grahit-St Josep","",41.97411691240571,2.8236480332086957,,,0,,
"PF17079115","UDG-Montilivi","",41.962391494738256,2.8274827542560277,,,0,,
"PF17079126","Girona-UdG Ciències","",41.962396011136725,2.8274914307571803,,,0,,
"PF25226001","Torrebesses (camí Iryda)","",41.42537409701956,0.5917379793549737,,,0,,
"PF25101000","La Granadella (pl. de la Vila, 33)","",41.355588727407024,0.6645762319347729,,,0,,
"PF25170000","Bellaguarda (pl. Escoles)","",41.33686507130461,0.7385719861997327,,,0,,
"PF25056000","Bovera (pl. la Bassa, 21-22)","",41.32702467660094,0.6383662857790983,,,0,,
"PF17114025","Les Tries","",42.189944678526196,2.5049804084993466,,,0,,
"PF17185009","Sant Cosme","",42.20735555117458,2.5333054647071207,,,0,,
"PF17185010","Polígon Begudà","",42.19921945401011,2.5324724025553613,,,0,,
"PF17109003","Montagut  (Direcció Tortellà)","",42.23173453920965,2.5959055669178084,,,0,,
"PF17200000","Tortellà","",42.23322541308363,2.6349557622795854,,,0,,
"PF17165002","Poliger (Indelma)","",42.22008679611951,2.595165247902,,,0,,
"PF17165001","Poliger (Restaurant)","",42.21486648940348,2.593565415129759,,,0,,
"PF17114022","Olot -HOSPITAL (Direcció Estació)","",42.18062470267832,2.48689387527096,,,0,,
"PF17114016","Olot-Pl.Catalunya (Direcció Amer)","",42.179204178978914,2.4844336089239185,,,0,,
"PF17114012","Olot - AMBULATORI (Direcció Estació)","",42.17627535572378,2.4820436393430074,,,0,,
"PF17114018","Olot-Parc de Pequín (Direcció Amer)","",42.17012670762937,2.476683560989032,,,0,,
"PF17114004","Olot-La Solfa","",42.16533074136204,2.4714751716680303,,,0,,
"PF08208066","Parc Ca n'Amat - c. Montnegre (A)","",41.506024187116594,1.8767513317807711,,,0,,
"PF08240024","pl. Pont Romà - c. Mercè Cabestany","",41.425812297755435,1.7899613678845803,,,0,,
"PF08232004","c. la Carretera - c. Pirineu (A) MB0183","",41.4511394409843,1.701852731272123,,,0,,
"PF08236003","av. Montserrat - cruïlla les Deus (D) MB0251","",41.461960190748016,1.666688794380788,,,0,,
"PF08236018","Sant Pere Sacarrera (c. Orient)","",41.48866788319727,1.6536640515251813,,,0,,
"PF08122000","Sant Joan de Mediona (av.Montserrat-Hostal)","",41.47883169669185,1.6119623166439512,,,0,,
"PF08104000","ctra. Mediona - c. Creu","",41.473174693530424,1.5335367273717508,,,0,,
"PF08021001","Sant Magí de Brufaganya","",41.49808202262725,1.4616990361529727,,,0,,
"PF08021000","Coll Roig","",41.51050714076596,1.4146113997290017,,,0,,
"PF43139002","Ctra. d'Igualada-C. Lluís Companys (marquesina)","",41.53635711626435,1.386762716597813,,,0,,
"PF17023006","Blanes (Telefónica)","",41.677191467987356,2.787421239643799,,,0,,
"PF17023013","Pl Catalunya-Sa Palomera","",41.67179660619167,2.790108198980362,,,0,,
"PF08155035","c. Ramon Turró - av. Costa Brava","",41.6684694780894,2.750092427062756,,,0,,
"PF08155028","Sant Lluís (Marineland) (D)","",41.660790798657644,2.752147434496504,,,0,,
"PF08110048","av. Costa Brava - c. Enric Borràs","",41.643577306122786,2.7317631765261643,,,0,,
"PF43043019","Centre Penitenciari Mas Enric","",41.151739102908664,1.290610037236687,,,0,,
"PF43148093","Sant Pere i Sant Pau (ctra. TP-2031a)","",41.138303245370665,1.2559844375554932,,,0,,
"PF43148172","Av. Catalunya (Campus Catalunya - URV)","",41.12242381608899,1.2495014696986757,,,0,,
"PF43148173","C. del Comerç - Pl. de la Pedrera","",41.11164023194263,1.2523598095959418,,,0,,
"PF08132004","Forn de l'Aigua d'Ora","",41.99392753501357,1.653781597713128,,,0,,
"PF25146002","Ajuntament de Navès","",41.99181858094784,1.6376291518592794,,,0,,
"PF25146001","Santa Llúcia de Navès","",41.98823375750029,1.6304169306783396,,,0,,
"PF25151007","cruïlla Olius","",42.00309651020525,1.5678760798668605,,,0,,
"PF08054010","c. Pau Casals (CEIP Montserrat) (H) MB0331","",41.474703087793166,1.982929303588763,,,0,,
"PF08054080","Castell de Benviure  parada bus(H)","",41.472348649726435,1.9820214378101837,,,0,,
"PF08054045","rtda. Ca n'Amat (c. Castell)","",41.470202166535906,1.9842585428302355,,,0,,
"PF08054026","plaça Albareda","",41.48780193723434,1.9857311606454928,,,0,,
"PF08054056","av. Tarongers - ptge. Eucaliptus","",41.49140958826372,1.9837164640033187,,,0,,
"PF08279126","Parc Vallès (av. Santa Eulàlia) (D)","",41.55211405504742,2.026942132723809,,,0,,
"PF08187152","ctra. Terrassa (Instituts) (D) MNG","",41.55256317126164,2.069222945171657,,,0,,
"PF08187019","ctra. Terrassa - c. Nou","",41.5503201831064,2.077582513431864,,,0,,
"PF08187134","c. Albéniz - c. Joan Llongueres","",41.55096991266905,2.081672025971793,,,0,,
"PF08187136","c. Masllovet (pl. Sal·lusti)","",41.55211800599845,2.082759291220218,,,0,,
"PF08187138","av. Lluís Companys (CAP Can Rull)","",41.553193957086016,2.0849684140494107,,,0,,
"PF25101002","La Granadella (pl. de la Vila, s/n)","",41.355508210807656,0.6646030186490327,,,0,,
"PF25200000","Sarroca de Lleida (pl. Nova)","",41.45966082543247,0.5609211787271213,,,0,,
"PF43148160","Estació Renfe (Pl. Pedrera enfront Recinte Firal)","",41.11187302086436,1.2528608725171024,,,0,,
"PF43148161","C. Torres Jordi - C. Jaume I (pal parada urbà)","",41.11184756800891,1.243488548440195,,,0,,
"PF43148133","Camí de l'Àngel, 23","",41.12417513157524,1.2432480447576706,,,0,,
"PF43148138","N-240 marquesina zona educacional (sentit Valls)","",41.130518757659935,1.2404533697535602,,,0,,
"PF08252037","c. Pirineus - c. Cadí","",41.511988723645345,2.115279457194073,,,0,,
"PF08252038","c. Pirineus - Glorieta d'Alió","",41.508021466536704,2.1200356012699952,,,0,,
"PF08252039","pg. Dr. Moragas (pl. Vila) (A)","",41.51636145509463,2.124063552868135,,,0,,
"PF08252040","c. Marquesos de Barberà (pl. Constitució) (A)","",41.52046980950971,2.121836231668141,,,0,,
"PF08252073","Via Sant Oleguer (Ca n'Amiguet) (A)","",41.52469853661285,2.124172852405743,,,0,,
"PF08252074","rda. Santa Maria - ptge. Can Gili (A)","",41.523473162237984,2.1276775309109666,,,0,,
"PF08252041","pl. Josep Tarradellas (A)","",41.518676540795674,2.130619705222939,,,0,,
"PF08252042","rda. Santa Maria - rda. Indústria (A)","",41.516261596640526,2.132277803255134,,,0,,
"PF17031008","Can Vilà","",42.22077319604289,2.8205011470940318,,,0,,
"PF17031001","Queixàs","",42.211956078816804,2.8013475160146237,,,0,,
"PF17058001","la Guixera","",42.20520480234829,2.774027288225115,,,0,,
"PF17098000","Maià de Montcal","",42.20614240453373,2.7505767836350055,,,0,,
"PF25041000","Barbens (Urgell, 15)","",41.677293568454886,1.01579098539104,,,0,,
"PF25113001","Vallverd (Sant Miquel, 3)","",41.69631860256912,0.9508196483998349,,,0,,
"PF25113000","Ivars d'Urgell (pg. Felip Rodés, 18)","",41.681407428255866,0.9863728039180855,,,0,,
"PF25068000","Castellnou de Seana (pl. Major, 3)","",41.64830633304441,0.9706902040836528,,,0,,
"PF25050000","Bellpuig (av. de les Garrigues) (A)","",41.62595928734753,1.0086868177507151,,,0,,
"PF25248001","Vilanova de Bellpuig (c. Major, 3)","",41.614333746360394,0.9630662963928202,,,0,,
"PF25099001","Golmés (c. de la Carretera)","",41.632191083705095,0.9321555553223554,,,0,,
"PF43163057","C. Ramon Casas (urb. l'Oasi - IES Mediterrània)","",41.216630890592896,1.553679728939537,,,0,,
"PF43163123","C. del Doctor Salk (El Romaní)","",41.19529066282575,1.5593172939064026,,,0,,
"PF43163076","C. V. Carné - C. T. Victòria (Eden Parc-marq. Urb)","",41.20941602472048,1.5472530118831924,,,0,,
"PF43163075","C. Enric Morera, 36 (Eden Parc-marquesina urbana)","",41.21084847657802,1.5437081735192655,,,0,,
"PF43163038","C. Margalló (La Muntanyeta-marq sentit Vendrell","",41.221653998523216,1.5420089368140442,,,0,,
"PF43163071","Ctra. Sant Vicenç, 3 (Camp de França - pal parada)","",41.21530729091874,1.5298945174170338,,,0,,
"PF25099004","Golmés (c. de la Carretera, 12)","",41.632137507324884,0.9321812780942005,,,0,,
"PF25248000","Vilanova de Bellpuig (c. Major, 2)","",41.614305253295655,0.9629831819226969,,,0,,
"PF25050002","Bellpuig (av. de les Garrigues) (D)","",41.62587072458896,1.0087735704452527,,,0,,
"PF25068001","Castellnou de Seana (pl. Major)","",41.648289389717846,0.9707507756650764,,,0,,
"PF25113002","Ivars d'Urgell (pg. Felip Rodés, 11)","",41.681878888405585,0.9865997162375346,,,0,,
"PF25041001","Barbens (Urgell, 42)","",41.67749521693043,1.0154724406990217,,,0,,
"PF25152003","les Oluges (ctra N-141f, pk 4,8) (A)","",41.69471705612668,1.3202525084830568,,,0,,
"PF25152000","Montfalcó Murallat (embrancament) (A)","",41.68609275857997,1.3384997894254682,,,0,,
"PF25085002","Vergós Guerrejat (embrancament) (A)","",41.675818347662215,1.3511619079943997,,,0,,
"PF25905003","Montpalau (embrancament) (A)","",41.66696081357328,1.369825963845997,,,0,,
"PF25192000","Freixenet de Segarra (LV1003, pk 2,2) (A)","",41.66054876323633,1.396122655422346,,,0,,
"PF25192001","Sant Guim de Freixenet (c. Major, 12)","",41.65479346739444,1.418218812659704,,,0,,
"PF17022002","l'Aigüeta","",41.96665512147416,3.032418206917169,,,0,,
"PF17022001","la Bisbal d'Empordà CAP","",41.9624793282848,3.0363480887005014,,,0,,
"PF17022015","Estació d'Autobusos la Bisbal d'Empordà","",41.96256104977317,3.0341967138628805,,,0,,
"PF17902003","Vulpellac","",41.959746401531966,3.0541881524937766,,,0,,
"PF17902000","Canapost","",41.97617135873285,3.070984616692664,,,0,,
"PF17205000","Ullastret","",42.003183241015705,3.0696142572789404,,,0,,
"PF17191000","Serra de Daró","",42.02789975794493,3.0731731676356446,,,0,,
"PF17199006","Estació d'autobusos de Torroella de Montgrí","",42.04184082627699,3.1303596282844226,,,0,,
"PF25151003","Pi de Sant Just (C55, pk 76,9) (D)","",41.97814994131571,1.5564611544247482,,,0,,
"PF25186004","Freixinet (Riner)","",41.92202567953575,1.5689988572383387,,,0,,
"PF25186014","Trullàs (ctra. de Freixinet)","",41.8995767731586,1.578771207421136,,,0,,
"PF25186001","Su","",41.889754340903956,1.5649480790416792,,,0,,
"PF25167002","Ardèvol (Pinós)","",41.85069211442694,1.5194805191410532,,,0,,
"PF25167008","Santuari de Pinós","",41.83784910022535,1.5395551197063742,,,0,,
"PF25167007","Vallmanya de Pinós","",41.83042989689691,1.5872535134527632,,,0,,
"PF25136000","Prades de la Molsosa","",41.79711268298724,1.5790914858239675,,,0,,
"PF25136001","Ajuntament de la Molsosa","",41.78560493760972,1.5433628434342528,,,0,,
"PF25136002","els Quadrells","",41.777337948391214,1.5125291968566046,,,0,,
"PF25136003","Enfesta","",41.7785795139806,1.47601156323766,,,0,,
"PF43155021","Pl. Bimil·lenari - Av. Generalitat (pal parada)","",40.802982965484055,0.5203139294727284,,,0,,
"PF43155015","Hospital Verge de la Cinta (marquesina)","",40.81152157294145,0.5253308837728097,,,0,,
"PF43171025","Av. Mediterrania (Decatlon-Consorci)","",41.09517958724464,1.1508578947840777,,,0,,
"PF43905199","C. Joan Fuster(baixador Renfe-P. A.)sentit Salou","",41.0871136206903,1.145547828311687,,,0,,
"PF43905206","Av.Països Catalans-C.Joan Fuster sentit Tarragona","",41.082466141313844,1.1438928636038683,,,0,,
"PF43905035","Av. Països Catalans (La Burguera) H. Vila Romana","",41.08056050081869,1.145815428285401,,,0,,
"PF08270006","Camping Sitges (D)","",41.23224431427594,1.7850549939128493,,,0,,
"PF08270019","el Vinyet (pg.Vilanova - c.Joaquim Miró) (D)","",41.233393809829174,1.791142650145947,,,0,,
"PF08270028","av. Sofia, 45 - c. Dr. Roig i Raventós","",41.23756326531304,1.8012342448618464,,,0,,
"PF08101008","Gran Via (Hospital Oncològic)","",41.34582932287103,2.1106910221048385,,,0,,
"PF08101009","Centre Comercial Gran Via 2","",41.35906239372063,2.1284802258917424,,,0,,
"PF08019131","Ciutat de la Justícia (Gran Via - c. Radi)","",41.36395146795748,2.1347778546221243,,,0,,
"PF08019115","Gran Via (Parc de la Campana)","",41.367511558865004,2.139263780953946,,,0,,
"PF08019136","pl. Espanya (Gran Via)","",41.374295300533326,2.1484882982408555,,,0,,
"PF08019117","Gran Via - c. Urgell","",41.38178134295978,2.1581255462383155,,,0,,
"PF43038046","Av. Països Catalans (Ajuntament)","",41.07103856368873,1.0564113376411215,,,0,,
"PF43038067","Camí Cavet (urb. Molí de la Torre I)","",41.07244775424715,1.0762369875137643,,,0,,
"PF43038133","Camí Cavet - Camí Corralet (pal parada)","",41.07344590173628,1.0847851945851579,,,0,,
"PF43038134","Camí Cavet - Av. de les Flors (pal parada)","",41.0746649199086,1.0887629888364172,,,0,,
"PF43038013","Av. Vilafortuny, 86 (pal parada Urb. Els Tallats)","",41.08061077512115,1.0964361372026947,,,0,,
"PF43038136","Av. Vilafortuny (enfront Divertipark)","",41.086842597847394,1.092545412945227,,,0,,
"PF43038183","TV-3141 - rotonda sentit Reus","",41.08443877294207,1.0774448165011876,,,0,,
"PF43123092","Ctra. de Cambrils (pal parada Golf Aigüesverds)","",41.12151216558535,1.0952741492114668,,,0,,
"PF43123128","Ctra. Cambrils (parada enfront Tennis Monterols)","",41.13719493230725,1.096421657598292,,,0,,
"PF43123129","Ctra. de Cambrils - enfront esglèsia Misericòrdia","",41.143273278530664,1.1001421535287605,,,0,,
"PF43123121","Av. Països Catalans, 224 (pal parada)","",41.145378775485575,1.0994617456171396,,,0,,
"PF43178005","N-340 (pal parada supermercat Esclat)","",41.07829722688456,1.0635538452185969,,,0,,
"PF08305022","c. Eugeni d'Ors - c. Sant Fèlix","",41.3461884555466,1.6936980510886712,,,0,,
"PF08154007","l'Agrícola (A)","",41.3544305002712,1.6685749375454741,,,0,,
"PF08154005","l'Abaixador (A)","",41.35833521699075,1.6639144503707581,,,0,,
"PF08154004","cruïlla Pla de Cavalls","",41.36216473424191,1.6593875325639431,,,0,,
"PF08227006","Can Lleó","",41.370862784440234,1.650650794092054,,,0,,
"PF08227010","Can Sogues (A)","",41.383018806100374,1.6350507156477774,,,0,,
"PF08227007","la Serra de Baix MB0192","",41.38380534312374,1.6231990459544208,,,0,,
"PF08227005","av. Josep Anselm Clavé - c. Font","",41.38622907079716,1.6112715938830162,,,0,,
"PF08227008","Cal Sisplau MB0191","",41.389587932808425,1.6000527851377833,,,0,,
"PF08227001","Can Croset","",41.38399701312805,1.5870035220064742,,,0,,
"PF08288004","el Corral Nou","",41.386202524645576,1.5759422729697345,,,0,,
"PF08288002","ctra. Vilafranca - c. Sant Quintí MB0190","",41.388537340426495,1.5706504952152436,,,0,,
"PF08168001","ctra. Vilafranca - Pont Torrent del Bou","",41.415020279568864,1.5167064135852377,,,0,,
"PF08168002","c. Celma - c. Coll Humet (els Caçadors) MB0189","",41.41256520815868,1.5138678693761514,,,0,,
"PF08168003","les Fonts de Sant Bernat (c. Puigfred)","",41.414417711509984,1.5129402170368078,,,0,,
"PF08154001","av. Diputació (Ajuntament)","",41.361113504148726,1.6700928710477345,,,0,,
"PF08288005","Can Coral (les Espolles)","",41.39642951982482,1.5733364613639225,,,0,,
"PF08288003","Can Coral (av.Can Coral - c.Dragó)","",41.40047210242159,1.5761092560262042,,,0,,
"PF25163001","La Coma (ctra. LV4012, pk 5,7) (A)","",42.176173901357906,1.5907851381156608,,,0,,
"PF25193000","Sant Llorenç de Morunys (pl. Mur)","",42.136110428563704,1.5919155000092533,,,0,,
"PF25111000","cruïlla Valls","",42.128399214426125,1.6648221592186752,,,0,,
"PF25111001","cruïlla Llinars de l'Aigua d'Ora","",42.11449447927531,1.7089652714497567,,,0,,
"PF08045000","Túnel de la Mina (cruïlla Capolat)","",42.093053384597724,1.761513624920082,,,0,,
"PF08206007","Puigcigró MB0142","",41.357986360471344,1.7486513383322095,,,0,,
"PF08206004","Carretera BV-2429, 7 pl. Sindicat (Era del Cafè) parada bus","",41.36275442070658,1.7514540888178978,,,0,,
"PF08013012","Sant Sebastià dels Gorgs (A)","",41.380820400799536,1.7660198003603342,,,0,,
"PF08273020","Lavern (Comte de Lavern - Cal Pubill)","",41.389564319469635,1.774414565398157,,,0,,
"PF08273041","Sant Pau d'Ordal (M. de la Font)","",41.384490300667515,1.7958961665537996,,,0,,
"PF08273029","el Pago (D) MB0157","",41.38672063566573,1.8150803798812765,,,0,,
"PF08273030","Ordal (av.Barcelona - c.Sol) (D)","",41.39624971657578,1.8518765949191822,,,0,,
"PF08273033","Cantallops (Cal Massana) (A) MB0156","",41.37030222122417,1.8036669597752715,,,0,,
"PF17079123","c.Emili Grahit/c. Manel Quer","",41.97552153318289,2.817611404702884,,,0,,
"PF17155040","Salt-Alfons Moré/Pep Ventura","",41.9736297018382,2.801085367802225,,,0,,
"PF17155041","Salt-Av. la Pau/Francesc Macià","",41.968369930883824,2.793516164884536,,,0,,
"PF17155042","Salt-Av. la Pau/Rafel Masó","",41.96730319862707,2.7888735836766303,,,0,,
"PF17155043","Salt-Av. la Pau/M. Martí i Pol","",41.965598934028684,2.7829730246052,,,0,,
"PF50165001","Mequinenza (poble)","",41.37762489223849,0.3030084263710612,,,0,,
"PF50165002","Poblado Enher (Mequinenza)","",41.38218830680694,0.306538705804138,,,0,,
"PF22234001","Torrente Cinca","",41.4733411086668,0.3349338434667452,,,0,,
"PF22112001","Fraga","",41.52253613999713,0.3440056917276466,,,0,,
"PF25011004","Alcarràs (av. Catalunya 152)","",41.56192041681609,0.5217985544286663,,,0,,
"PF08184066","Estació d'FGC - av. Can Cabanyes (A)","",41.485592722054164,2.0319609902542966,,,0,,
"PF08184065","av. Cova Solera - Camí de la Riera (A)","",41.48304247336024,2.028616347336118,,,0,,
"PF08184087","av. Cova Solera - c. París (A)","",41.48233846454965,2.0263158417344864,,,0,,
"PF08184086","av. Can Sucarrats - c. Dublin","",41.482663698742265,2.0227132667220413,,,0,,
"PF08184064","Cova Solera (Can Sucarrats - Roma) (A)","",41.47967009013449,2.0228692762792138,,,0,,
"PF08184084","av. Can Sucarrats - c. Londres","",41.4768498562639,2.025944072693532,,,0,,
"PF08184082","c. Vivaldi - av. Can Sucarrats","",41.47375850863131,2.0251960859343514,,,0,,
"PF08184080","c. Schubert - c. Bizet","",41.47312100876038,2.023310759654988,,,0,,
