route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0215,185380,1815865,,,1,,,
0215,185922,1815874,,,1,,,
0215,185922,1815878,,,1,,,
0215,185380,1815883,,,1,,,
0215,185377,1815884,,,1,,,
1683,185380,1809013,,,0,,,
1532,184732,1822055,,,0,,,
1532,184732,1822059,,,0,,,
1532,184735,1822062,,,0,,,
0215,185377,1815891,,,1,,,
0215,185377,1815894,,,1,,,
0215,185377,1815900,,,1,,,
0215,185922,1815906,,,1,,,
0215,185380,1815909,,,1,,,
0215,185377,1815922,,,0,,,
0215,185380,1815923,,,1,,,
0215,185922,1815924,,,0,,,
0215,185922,1815942,,,1,,,
0215,185377,1815947,,,0,,,
0215,185922,1815950,,,1,,,
0215,185380,1815958,,,1,,,
0215,185377,1815964,,,0,,,
0215,185377,1815966,,,0,,,
0215,185922,1815968,,,1,,,
1873,185922,1809771,,,1,,,
1873,185922,1809775,,,1,,,
1873,185922,1809777,,,1,,,
1873,185922,1809785,,,1,,,
1532,184994,1822065,,,0,,,
1532,184994,1822066,,,0,,,
1532,184732,1822078,,,1,,,
0920,184994,1808920,,,1,,,
1792,185377,1819808,,,0,,,
1792,185380,1819823,,,0,,,
1792,185380,1819829,,,1,,,
1792,185380,1819831,,,0,,,
1038,184732,1820870,,,1,,,
1038,184732,1820905,,,0,,,
0215,185380,1815979,,,0,,,
0215,185380,1815991,,,1,,,
0215,185922,1816005,,,0,,,
0215,185380,1816009,,,1,,,
0215,185380,1816017,,,0,,,
0215,185922,1816021,,,1,,,
0215,185380,1816025,,,0,,,
0215,185377,1816031,,,0,,,
0215,185380,1816032,,,0,,,
0215,185377,1816038,,,0,,,
0215,185380,1816044,,,0,,,
0215,185380,1816061,,,0,,,
0215,185922,1816063,,,1,,,
0215,185377,1816068,,,1,,,
0497,185380,1810024,,,0,,,
0497,185380,1810033,,,0,,,
1492,185380,1819834,,,0,,,
1492,185922,1819843,,,0,,,
1492,185377,1819849,,,0,,,
1492,185922,1819851,,,0,,,
1492,185377,1819856,,,0,,,
1492,185922,1819862,,,0,,,
1492,185377,1819870,,,0,,,
1492,185922,1819872,,,1,,,
1492,185380,1819875,,,1,,,
1948,184732,1823294,,,1,,,
1561,184862,1823487,,,0,,,
1561,184732,1823491,,,1,,,
1886,185048,1808611,,,0,,,
1886,185048,1808613,,,1,,,
1886,185048,1808622,,,0,,,
0077,185380,1811031,,,1,,,
0077,185380,1811033,,,0,,,
0077,185380,1811043,,,0,,,
0077,185380,1811046,,,1,,,
0077,185380,1811048,,,1,,,
0077,185380,1811059,,,0,,,
0215,185380,1816075,,,0,,,
0215,185922,1816076,,,0,,,
0215,185377,1816077,,,0,,,
0215,185922,1816078,,,1,,,
0215,185377,1816082,,,0,,,
0215,185380,1816083,,,0,,,
0666,184735,1816747,,,1,,,
0666,184735,1816748,,,0,,,
0666,184735,1816753,,,1,,,
0495,185922,1817272,,,1,,,
0495,184732,1817276,,,1,,,
1561,184732,1823507,,,1,,,
1561,184862,1823509,,,1,,,
0495,184732,1817283,,,1,,,
0495,184732,1817284,,,1,,,
0495,184732,1817287,,,1,,,
0495,185922,1817288,,,1,,,
0495,184732,1817294,,,0,,,
0495,184732,1817303,,,0,,,
0495,184732,1817306,,,0,,,
0495,185922,1817311,,,0,,,
0495,184732,1817312,,,0,,,
0682,184732,1821254,,,0,,,
0682,186925,1821264,,,1,,,
0682,186925,1821273,,,0,,,
0682,186926,1821277,,,1,,,
0682,186926,1821287,,,0,,,
0140,186201,1811383,,,1,,,
0140,186201,1811385,,,1,,,
0140,186201,1811397,,,1,,,
0140,186201,1811406,,,0,,,
0140,186201,1811422,,,0,,,
0140,186201,1811445,,,0,,,
0140,186201,1811447,,,0,,,
0140,186201,1811453,,,1,,,
0140,186201,1811456,,,0,,,
0140,186201,1811464,,,1,,,
0140,186201,1811469,,,1,,,
0140,186201,1811472,,,0,,,
0078,185377,1811740,,,0,,,
0078,185377,1811745,,,0,,,
0078,185377,1811751,,,0,,,
0078,184761,1811760,,,0,,,
0078,184735,1811762,,,0,,,
0078,185380,1811763,,,0,,,
0078,184735,1811765,,,0,,,
0078,184735,1811769,,,1,,,
0140,186201,1811483,,,0,,,
0140,186201,1811489,,,0,,,
0140,186201,1811502,,,0,,,
1776,184732,1808967,,,1,,,
1776,184732,1808976,,,1,,,
0831,185377,1809074,,,1,,,
0831,185380,1809088,,,0,,,
0831,185377,1809089,,,1,,,
0831,184735,1809100,,,0,,,
0831,185377,1809101,,,0,,,
0831,185380,1809107,,,1,,,
0831,185377,1809111,,,0,,,
0831,185377,1809114,,,1,,,
0831,185377,1809120,,,0,,,
0831,185380,1809122,,,1,,,
0831,185922,1809138,,,1,,,
0831,185380,1809142,,,0,,,
0831,185377,1809146,,,0,,,
0831,185922,1809147,,,1,,,
0831,185377,1809164,,,0,,,
0831,185377,1809168,,,0,,,
0831,185380,1809174,,,1,,,
0480,185086,1810999,,,0,,,
0480,185086,1811001,,,0,,,
0480,185086,1811007,,,1,,,
0480,185086,1811011,,,1,,,
0480,185086,1811012,,,1,,,
0831,185377,1809186,,,1,,,
0831,185377,1809189,,,0,,,
0831,185922,1809191,,,0,,,
0831,185380,1809204,,,1,,,
0831,185380,1809216,,,1,,,
0831,185380,1809230,,,1,,,
0831,185380,1809231,,,0,,,
0831,185380,1809236,,,1,,,
0831,185380,1809239,,,0,,,
0831,185380,1809243,,,0,,,
0831,185380,1809270,,,0,,,
0831,185380,1809274,,,1,,,
0831,185380,1809276,,,1,,,
0831,185380,1809296,,,1,,,
0831,185380,1809300,,,1,,,
0831,185380,1809303,,,1,,,
0831,185380,1809316,,,0,,,
0496,185377,1814826,,,0,,,
0496,185377,1814830,,,0,,,
0496,184749,1814834,,,0,,,
0496,185380,1814848,,,0,,,
0496,184749,1814850,,,0,,,
0496,185377,1814852,,,0,,,
0496,184749,1814867,,,0,,,
0496,185380,1814872,,,0,,,
0496,185380,1814877,,,0,,,
0496,185380,1814882,,,0,,,
0496,185380,1814884,,,0,,,
0496,185380,1814887,,,0,,,
0496,185380,1814894,,,0,,,
0496,185380,1814903,,,0,,,
0482,184777,1814038,,,1,,,
0482,184777,1814040,,,0,,,
0482,184732,1814043,,,1,,,
0482,184777,1814048,,,1,,,
1735,185380,1816410,,,0,,,
1735,185380,1816412,,,0,,,
1735,185380,1816415,,,0,,,
1735,185380,1816418,,,0,,,
1735,185380,1816449,,,0,,,
1735,185380,1816455,,,0,,,
1735,185380,1816458,,,1,,,
1735,185380,1816465,,,0,,,
1177,184904,1809851,,,0,,,
1177,185260,1809855,,,0,,,
1177,184765,1809860,,,0,,,
1177,185260,1809882,,,1,,,
1177,184904,1809902,,,0,,,
1735,185380,1816480,,,0,,,
1735,185377,1816482,,,0,,,
1735,184735,1816498,,,0,,,
1735,185377,1816502,,,0,,,
1735,185377,1816506,,,1,,,
1735,184735,1816539,,,0,,,
1735,184735,1816549,,,0,,,
1735,184735,1816552,,,1,,,
1735,185377,1816556,,,0,,,
1735,185377,1816557,,,1,,,
1735,184749,1816574,,,0,,,
1735,184749,1816578,,,1,,,
1735,184749,1816595,,,1,,,
0250,184732,1816339,,,1,,,
0250,184732,1816341,,,1,,,
0250,185391,1816348,,,1,,,
1274,185080,1816791,,,0,,,
1274,185080,1816794,,,0,,,
1274,185476,1816799,,,0,,,
0268,184732,1817444,,,1,,,
0268,184732,1817463,,,1,,,
0268,184732,1817466,,,0,,,
0268,184732,1817467,,,1,,,
0268,184994,1817477,,,0,,,
0268,184735,1817478,,,0,,,
0268,184749,1817482,,,0,,,
0268,184732,1817491,,,0,,,
0268,184735,1817493,,,0,,,
0268,184732,1817502,,,1,,,
1521,184732,1817546,,,0,,,
0250,184732,1816355,,,1,,,
0250,184732,1816364,,,1,,,
0250,184732,1816386,,,1,,,
0119,185377,1816957,,,0,,,
0119,185922,1816960,,,1,,,
0119,185377,1816974,,,1,,,
0119,185377,1816978,,,0,,,
0119,185377,1816980,,,0,,,
0119,185377,1816982,,,1,,,
0119,185377,1817000,,,0,,,
0119,185377,1817018,,,1,,,
0496,185380,1814915,,,0,,,
0496,185380,1814919,,,0,,,
0496,185380,1814928,,,0,,,
0496,185377,1814932,,,1,,,
0496,185380,1814947,,,1,,,
0496,185380,1814949,,,1,,,
0496,185380,1814951,,,1,,,
0496,185380,1814969,,,1,,,
0496,185377,1814972,,,1,,,
0496,184749,1814982,,,1,,,
0496,185380,1814985,,,1,,,
0496,185380,1815005,,,1,,,
0496,185380,1815015,,,1,,,
0496,185380,1815017,,,1,,,
0496,185380,1815021,,,1,,,
1657,184862,1818420,,,0,,,
1657,184732,1818423,,,0,,,
1657,184732,1818429,,,0,,,
1657,184862,1818433,,,1,,,
0119,185377,1817030,,,1,,,
0119,185922,1817032,,,0,,,
0119,185377,1817036,,,1,,,
0119,185377,1817044,,,0,,,
0119,185922,1817049,,,1,,,
0119,185922,1817054,,,1,,,
0119,185377,1817061,,,1,,,
0119,185380,1817065,,,0,,,
0119,185380,1817074,,,1,,,
0119,185380,1817078,,,1,,,
0119,185380,1817087,,,1,,,
0119,185380,1817093,,,1,,,
0119,185380,1817109,,,1,,,
0119,185380,1817123,,,1,,,
0119,185380,1817139,,,1,,,
0119,185380,1817156,,,1,,,
0167,184732,1813468,,,1,,,
0496,184735,1815039,,,1,,,
0496,185380,1815049,,,1,,,
0496,184735,1815065,,,0,,,
0496,184735,1815078,,,1,,,
0496,184735,1815080,,,0,,,
0502,184994,1808585,,,1,,,
0502,184994,1808603,,,0,,,
1817,185403,1818585,,,1,,,
1817,185403,1818587,,,0,,,
1817,185403,1818592,,,0,,,
1817,185403,1818593,,,0,,,
1817,185403,1818594,,,1,,,
1817,185403,1818598,,,1,,,
0769,186914,1818683,,,0,,,
0119,185380,1817160,,,1,,,
0119,185380,1817164,,,1,,,
0119,185380,1817171,,,1,,,
0119,185380,1817175,,,1,,,
0119,185380,1817202,,,0,,,
0119,185380,1817215,,,0,,,
0119,185380,1817217,,,0,,,
0119,185380,1817222,,,0,,,
0119,185380,1817225,,,0,,,
0119,185380,1817227,,,0,,,
0119,184735,1817235,,,0,,,
0119,184735,1817243,,,0,,,
0119,184735,1817253,,,0,,,
0506,184732,1817397,,,1,,,
0506,184732,1817406,,,0,,,
0506,184732,1817410,,,1,,,
1741,184732,1810352,,,1,,,
1741,184732,1810359,,,1,,,
1741,184732,1810363,,,1,,,
1741,184732,1810368,,,1,,,
1741,184732,1810374,,,1,,,
1741,184732,1810380,,,0,,,
1741,184732,1810386,,,0,,,
1741,184732,1810394,,,0,,,
1280,184732,1811911,,,1,,,
1280,184732,1811913,,,1,,,
1569,184994,1818378,,,1,,,
1569,184994,1818379,,,0,,,
1569,184994,1818381,,,0,,,
0769,186915,1818615,,,1,,,
1761,185380,1818707,,,0,,,
0197,185377,1821847,,,1,,,
0197,185380,1821855,,,1,,,
0197,184749,1821859,,,0,,,
1793,185380,1819725,,,1,,,
1793,185377,1819739,,,0,,,
1280,184732,1811937,,,0,,,
1280,184732,1811947,,,0,,,
1280,185922,1811958,,,0,,,
0699,185547,1812059,,,1,,,
0699,185547,1812061,,,0,,,
0547,184732,1810414,,,1,,,
0547,184749,1810430,,,1,,,
0547,184732,1810432,,,1,,,
0361,185999,1808144,,,1,,,
0361,184735,1808147,,,0,,,
0946,184994,1808663,,,1,,,
1063,185029,1812597,,,0,,,
1063,185029,1812600,,,0,,,
0197,185377,1821861,,,0,,,
0197,185377,1821863,,,0,,,
0197,185377,1821884,,,1,,,
0197,186121,1821891,,,0,,,
0197,186121,1821896,,,1,,,
0197,184735,1821898,,,0,,,
0197,185380,1821902,,,1,,,
0197,184732,1821911,,,0,,,
0197,184735,1821912,,,1,,,
0197,186121,1821916,,,1,,,
0197,185377,1821917,,,0,,,
0197,185380,1821918,,,1,,,
0197,186121,1821929,,,0,,,
0197,185380,1821943,,,1,,,
0197,185377,1821949,,,1,,,
0197,185380,1821950,,,0,,,
0197,185341,1821966,,,0,,,
0965,184732,1808993,,,1,,,
0786,184732,1820780,,,1,,,
0786,184732,1820792,,,0,,,
0786,185922,1820794,,,0,,,
0786,184732,1820797,,,1,,,
0786,184732,1820805,,,1,,,
0786,185922,1820812,,,1,,,
0786,184732,1820835,,,0,,,
0786,184732,1820859,,,1,,,
0684,184735,1815351,,,0,,,
0197,186121,1821975,,,1,,,
0197,184749,1821986,,,1,,,
0197,184735,1822004,,,1,,,
0197,185380,1822015,,,0,,,
0197,184735,1822022,,,0,,,
0197,184735,1822024,,,1,,,
0197,184735,1822032,,,0,,,
1365,184732,1824750,,,0,,,
0333,184994,1869153,,,0,,,
1401,185476,1814436,,,1,,,
1401,185476,1814448,,,1,,,
1365,184735,1824761,,,0,,,
1365,184735,1824789,,,1,,,
1365,184735,1824803,,,1,,,
1365,184732,1824805,,,1,,,
1045,186201,1808248,,,1,,,
1045,186201,1808249,,,1,,,
0542,184749,1810468,,,0,,,
0542,184749,1810469,,,0,,,
0530,184732,1811551,,,0,,,
0530,184732,1811564,,,1,,,
0530,184732,1811568,,,0,,,
0530,184732,1811575,,,0,,,
0530,184732,1811579,,,1,,,
0530,184732,1811581,,,1,,,
0530,184732,1811584,,,0,,,
0530,184732,1811589,,,1,,,
0112,185922,1811590,,,1,,,
0112,185922,1811593,,,0,,,
0112,185922,1811607,,,0,,,
1365,184732,1824807,,,1,,,
1365,184749,1824815,,,0,,,
1365,184735,1824818,,,0,,,
1365,184735,1824824,,,0,,,
1365,184735,1824826,,,1,,,
1365,184732,1824832,,,1,,,
1365,184732,1824833,,,0,,,
1365,184732,1824864,,,1,,,
1902,184732,1814234,,,0,,,
1948,186930,1823302,,,1,,,
0352,185380,1823657,,,0,,,
0352,185380,1823670,,,1,,,
0352,185380,1823671,,,0,,,
0352,185380,1823675,,,0,,,
1428,184994,1828073,,,0,,,
1428,185914,1828092,,,0,,,
1428,185380,1828097,,,1,,,
0273,186918,1894074,,,0,,,
0458,184732,1828343,,,0,,,
0458,184732,1828350,,,1,,,
0458,184732,1828354,,,1,,,
0458,184732,1828366,,,1,,,
1947,186942,1828267,,,1,,,
0481,185086,1825520,,,1,,,
0481,185086,1825521,,,0,,,
0481,185086,1825525,,,0,,,
0481,185086,1825527,,,0,,,
1085,185380,1826793,,,1,,,
1085,185380,1826800,,,1,,,
1085,185380,1826801,,,1,,,
1085,185377,1826803,,,1,,,
1085,185380,1826805,,,1,,,
1777,184732,1827200,,,0,,,
1738,184735,1826596,,,1,,,
1738,184732,1826599,,,1,,,
0579,184994,1826377,,,1,,,
0433,184735,1828033,,,0,,,
0433,184732,1828034,,,1,,,
1991,184732,1828218,,,1,,,
1797,185922,1828374,,,0,,,
1797,185922,1828381,,,1,,,
1797,185922,1828382,,,0,,,
1797,185922,1828383,,,1,,,
1797,185922,1828385,,,1,,,
1864,185380,1828410,,,1,,,
1864,185380,1828416,,,1,,,
1864,185380,1828418,,,1,,,
1242,184735,1828102,,,0,,,
1991,184732,1828226,,,0,,,
1274,185380,1825559,,,1,,,
1274,185380,1825560,,,1,,,
0308,184732,1894008,,,1,,,
0774,184994,1894291,,,0,,,
0774,184870,1894293,,,0,,,
0774,184994,1894298,,,0,,,
0774,184870,1894299,,,0,,,
0774,184870,1894313,,,1,,,
0774,184870,1894317,,,0,,,
1947,186942,1828287,,,0,,,
1947,186942,1828274,,,1,,,
1242,184862,1825446,,,0,,,
1242,184732,1825449,,,0,,,
1242,184732,1825457,,,0,,,
1242,184749,1825467,,,0,,,
1858,184732,1825480,,,0,,,
1858,184732,1825489,,,1,,,
1468,184732,1825806,,,1,,,
1991,184732,1828216,,,1,,,
0675,184994,1826760,,,0,,,
0675,184870,1826761,,,0,,,
0675,184735,1826767,,,1,,,
0675,184994,1826772,,,1,,,
0075,184749,1831584,,,1,,,
1801,186134,1833629,,,1,,,
0529,185411,1833829,,,0,,,
0470,184732,1826001,,,0,,,
0101,185086,1828632,,,0,,,
0101,184732,1828642,,,1,,,
0101,184732,1828647,,,1,,,
0101,184732,1828649,,,1,,,
0273,186918,1891150,,,1,,,
0696,184709,1828929,,,1,,,
0696,184732,1828932,,,1,,,
1873,185922,1829667,,,1,,,
0075,184749,1831597,,,0,,,
0075,184749,1831601,,,0,,,
0075,184735,1831602,,,0,,,
0075,185380,1831606,,,0,,,
0075,185380,1831608,,,0,,,
0075,184749,1831611,,,0,,,
0075,184749,1831613,,,0,,,
0075,184749,1831619,,,0,,,
0808,184994,1889624,,,0,,,
0314,184732,1828498,,,0,,,
0378,185377,1838087,,,1,,,
0378,185377,1838090,,,1,,,
0378,185380,1838092,,,1,,,
0378,185380,1838107,,,1,,,
0378,185377,1838114,,,1,,,
0075,185377,1831625,,,0,,,
0075,184735,1831629,,,0,,,
0075,185377,1831631,,,0,,,
0075,184735,1831639,,,0,,,
0075,185380,1831652,,,0,,,
0075,184735,1831655,,,0,,,
0075,184735,1831658,,,0,,,
0075,185377,1831660,,,0,,,
0075,185380,1831671,,,1,,,
0075,185377,1831672,,,1,,,
0075,184749,1831675,,,1,,,
0075,185377,1831680,,,1,,,
0075,184735,1831684,,,1,,,
0075,185377,1831685,,,1,,,
0075,185380,1831686,,,1,,,
0075,184749,1831691,,,1,,,
0075,184735,1831696,,,1,,,
0075,184749,1831713,,,1,,,
0075,184735,1831722,,,1,,,
1990,186139,1829774,,,0,,,
1990,184735,1829785,,,1,,,
0494,186065,1839480,,,1,,,
1592,185380,1832411,,,1,,,
1592,185380,1832412,,,0,,,
1592,185380,1832413,,,1,,,
1592,185380,1832427,,,1,,,
1592,185380,1832428,,,0,,,
1592,185380,1832440,,,0,,,
1592,185380,1832441,,,1,,,
1592,185380,1832458,,,0,,,
1592,185380,1832459,,,1,,,
1592,185380,1832469,,,1,,,
0269,184994,1829318,,,0,,,
0269,184994,1829325,,,0,,,
0483,185380,1833384,,,0,,,
0483,184761,1833390,,,0,,,
0483,185380,1833403,,,1,,,
0483,184761,1833405,,,0,,,
0483,185380,1833406,,,1,,,
0483,184761,1833408,,,0,,,
0483,185380,1833415,,,0,,,
0483,184761,1833418,,,0,,,
0483,185380,1833421,,,1,,,
1657,184732,1890829,,,1,,,
0348,185196,1838132,,,1,,,
0348,185196,1838133,,,0,,,
0269,185922,1839041,,,1,,,
0425,185086,1833947,,,0,,,
0425,184994,1833950,,,0,,,
0425,185086,1833951,,,1,,,
0494,186878,1839507,,,0,,,
0494,186878,1839514,,,0,,,
0494,186878,1839518,,,1,,,
0494,186877,1839543,,,1,,,
0494,186878,1839546,,,0,,,
0494,186877,1839556,,,1,,,
0494,186877,1839562,,,1,,,
0494,186065,1839565,,,1,,,
0494,186065,1839575,,,0,,,
0494,186877,1839591,,,0,,,
0494,184732,1839602,,,1,,,
1602,185551,1834408,,,1,,,
1602,184777,1834413,,,1,,,
1602,184904,1834416,,,1,,,
1602,185551,1834419,,,1,,,
0587,184732,1836626,,,0,,,
0199,185380,1836909,,,0,,,
0199,185380,1836918,,,0,,,
0199,185380,1836932,,,0,,,
0199,185380,1836940,,,0,,,
0199,185380,1836947,,,1,,,
0199,185380,1836966,,,1,,,
0199,184735,1836967,,,0,,,
0199,185380,1836970,,,0,,,
0199,185380,1836983,,,1,,,
1625,185380,1891950,,,0,,,
1625,184735,1891957,,,0,,,
1863,184732,1830724,,,1,,,
0371,184735,1831177,,,0,,,
0371,184749,1831178,,,1,,,
0371,184735,1831184,,,1,,,
0371,184735,1831185,,,0,,,
0371,184735,1831200,,,0,,,
0371,184732,1831210,,,1,,,
0371,184732,1831222,,,1,,,
2036,184732,1831959,,,0,,,
0199,185380,1837061,,,0,,,
0199,185380,1837074,,,0,,,
0371,184732,1831238,,,1,,,
0371,184732,1831239,,,1,,,
0371,185999,1831240,,,0,,,
0371,184732,1831245,,,0,,,
0371,185999,1831253,,,1,,,
0371,185999,1831265,,,0,,,
0371,185999,1831273,,,0,,,
0371,184732,1831281,,,1,,,
0371,184735,1831292,,,0,,,
0371,185999,1831293,,,0,,,
0371,184732,1831300,,,0,,,
0494,184732,1839605,,,0,,,
0494,184732,1839608,,,1,,,
0494,184732,1839612,,,0,,,
0494,184732,1839616,,,1,,,
1625,185999,1839885,,,1,,,
1625,185999,1839891,,,0,,,
1625,184735,1839895,,,0,,,
1625,185380,1839898,,,0,,,
1625,185380,1839904,,,0,,,
1625,185380,1839905,,,0,,,
1625,185380,1839913,,,0,,,
1625,185380,1839914,,,1,,,
1625,185380,1839923,,,1,,,
0471,185086,1833356,,,0,,,
2155,185380,1839350,,,1,,,
2155,185380,1839361,,,0,,,
0494,184732,1839430,,,1,,,
0494,184732,1839436,,,0,,,
0494,184732,1839440,,,1,,,
0494,184732,1839443,,,0,,,
0494,184732,1839446,,,0,,,
0494,186877,1839462,,,1,,,
1621,185643,1834251,,,0,,,
1621,185643,1834260,,,0,,,
1621,184750,1834265,,,0,,,
1621,185643,1834266,,,0,,,
1621,185643,1834293,,,1,,,
1621,184750,1834294,,,1,,,
1621,185643,1834303,,,1,,,
1806,184771,1831084,,,1,,,
1806,184771,1831086,,,0,,,
1806,185380,1831091,,,1,,,
1806,185380,1831093,,,1,,,
1806,185380,1831116,,,0,,,
1806,185380,1831119,,,0,,,
1022,184732,1830085,,,0,,,
1022,185086,1830087,,,0,,,
1541,185380,1833728,,,1,,,
1806,185380,1831121,,,1,,,
0119,184735,1837558,,,0,,,
2136,184732,1837985,,,1,,,
0378,185380,1838083,,,1,,,
0378,185377,1838084,,,1,,,
2036,186893,1831955,,,1,,,
0198,185380,1833301,,,0,,,
0198,184732,1833302,,,0,,,
0198,185922,1833328,,,1,,,
0198,185922,1833334,,,1,,,
0270,184732,1836636,,,1,,,
0270,184735,1836642,,,0,,,
1125,184753,1834513,,,0,,,
2136,184732,1837992,,,1,,,
2136,184732,1837993,,,1,,,
1125,185646,1834586,,,0,,,
1125,185646,1834590,,,0,,,
1125,185646,1834591,,,1,,,
1125,185646,1834592,,,0,,,
1125,185646,1834594,,,1,,,
1125,185646,1834602,,,1,,,
1125,185646,1834604,,,0,,,
0620,186946,1830291,,,1,,,
0620,186946,1830296,,,1,,,
0620,186946,1830303,,,0,,,
0620,186946,1830307,,,0,,,
0620,186946,1830308,,,1,,,
0620,186946,1830311,,,0,,,
0620,186946,1830313,,,0,,,
0620,186946,1830326,,,1,,,
0620,186946,1830328,,,1,,,
0620,186946,1830338,,,1,,,
0620,186945,1830354,,,1,,,
0620,186945,1830357,,,1,,,
0620,185922,1830364,,,1,,,
0620,185922,1830369,,,0,,,
0620,186946,1830373,,,1,,,
0194,184732,1833205,,,0,,,
0194,185922,1833241,,,1,,,
0194,184732,1833262,,,1,,,
0620,185922,1830379,,,0,,,
0620,186945,1830380,,,1,,,
0620,186945,1830394,,,0,,,
0620,186946,1830395,,,0,,,
0620,186945,1830397,,,0,,,
0620,185922,1830399,,,1,,,
0620,186945,1830400,,,0,,,
0620,186945,1830421,,,1,,,
0620,186945,1830431,,,1,,,
0620,186945,1830435,,,1,,,
0620,186945,1830447,,,0,,,
0620,186945,1830459,,,1,,,
0620,186945,1830468,,,1,,,
0620,185922,1830474,,,0,,,
0620,186945,1830475,,,0,,,
0620,186945,1830479,,,0,,,
0620,186945,1830488,,,0,,,
0620,186945,1830495,,,0,,,
1870,184732,1830673,,,0,,,
1870,184732,1830674,,,1,,,
1870,184732,1830685,,,0,,,
1870,184732,1830694,,,1,,,
1870,184862,1830699,,,0,,,
1870,184732,1830701,,,0,,,
1870,184732,1830702,,,1,,,
0269,185922,1839045,,,1,,,
0489,184732,1829470,,,0,,,
0489,184887,1829481,,,0,,,
0489,184732,1829491,,,0,,,
0489,184732,1829503,,,0,,,
0489,184732,1829506,,,1,,,
0313,184732,1828490,,,0,,,
0313,184732,1828492,,,1,,,
2136,184732,1837982,,,1,,,
2136,185922,1838016,,,0,,,
1308,184732,1833286,,,1,,,
0742,185620,1833601,,,1,,,
0742,185620,1833607,,,1,,,
0742,185019,1833610,,,0,,,
0742,184749,1833621,,,1,,,
0620,186945,1830507,,,1,,,
0620,186945,1830527,,,0,,,
0620,185922,1830530,,,0,,,
0620,185922,1830533,,,1,,,
0273,184732,1838879,,,1,,,
0273,184732,1838893,,,1,,,
0273,184732,1838909,,,1,,,
0273,184732,1890920,,,0,,,
0273,184732,1838936,,,0,,,
0273,184732,1838940,,,0,,,
2205,184732,1891034,,,1,,,
0273,186918,1891071,,,1,,,
1794,185380,1828669,,,0,,,
1794,185380,1828685,,,0,,,
1794,185380,1828697,,,0,,,
1794,185380,1828698,,,1,,,
0620,186945,1830547,,,0,,,
0620,186945,1830557,,,1,,,
0620,186945,1830575,,,0,,,
0620,186945,1830583,,,0,,,
0620,186946,1830590,,,0,,,
0620,186945,1830594,,,0,,,
0269,185922,1839053,,,0,,,
0533,184904,1839671,,,1,,,
1796,184771,1831138,,,0,,,
1796,184771,1831141,,,1,,,
1664,184749,1831457,,,1,,,
1664,184735,1831458,,,1,,,
1664,184732,1831460,,,0,,,
0576,184732,1831884,,,1,,,
0576,184732,1831886,,,0,,,
0576,184732,1831894,,,1,,,
0576,184732,1831895,,,0,,,
0576,185922,1831907,,,0,,,
0576,184732,1831937,,,0,,,
0576,185922,1831941,,,0,,,
0269,185922,1839049,,,0,,,
0820,186881,1888635,,,0,,,
0820,184732,1888641,,,1,,,
0820,184732,1888660,,,1,,,
0820,186881,1888711,,,1,,,
0820,186881,1888755,,,0,,,
0058,184899,1891579,,,1,,,
1446,185086,1888282,,,0,,,
0473,185380,1833353,,,1,,,
0808,184732,1889606,,,0,,,
0808,184994,1889589,,,1,,,
1520,185922,1892388,,,1,,,
1520,184749,1892389,,,0,,,
1520,184732,1892391,,,0,,,
1520,184735,1892392,,,0,,,
1520,184732,1892395,,,1,,,
0820,184735,1888615,,,0,,,
0820,184735,1888620,,,0,,,
0820,184735,1888696,,,1,,,
0820,186881,1888717,,,1,,,
1520,184732,1892413,,,0,,,
1520,184732,1892414,,,1,,,
1520,184732,1892422,,,1,,,
1520,185922,1892472,,,0,,,
1520,184735,1892482,,,0,,,
1520,184749,1892440,,,1,,,
1520,184732,1892443,,,0,,,
1520,184862,1892455,,,0,,,
1520,184732,1892457,,,0,,,
1520,184732,1892459,,,1,,,
1520,184735,1892464,,,1,,,
0268,184732,1892746,,,1,,,
0820,184732,1888675,,,1,,,
1520,184732,1892503,,,0,,,
1884,184862,1892897,,,1,,,
1884,184732,1892899,,,1,,,
0820,184735,1888608,,,0,,,
0820,184735,1888614,,,0,,,
0208,184732,1888890,,,1,,,
0208,184732,1888891,,,0,,,
1446,184732,1888305,,,1,,,
1731,185380,1891984,,,0,,,
0494,184732,1892066,,,1,,,
1520,184732,1892376,,,0,,,
0786,185922,1892975,,,0,,,
1649,184732,1892701,,,1,,,
1649,184732,1892711,,,0,,,
1605,184732,1892713,,,1,,,
1781,184732,1890897,,,0,,,
0273,184732,1890921,,,0,,,
0273,184732,1890925,,,0,,,
1649,184735,1892724,,,0,,,
1990,184732,1892732,,,0,,,
0786,184732,1892935,,,1,,,
0786,184732,1892936,,,1,,,
0786,184732,1892937,,,1,,,
0786,184732,1892941,,,1,,,
0494,184732,1892132,,,0,,,
1826,187008,1892990,,,1,,,
0786,185922,1893012,,,0,,,
1884,184732,1893228,,,0,,,
0786,184732,1892952,,,0,,,
1649,184732,1888801,,,1,,,
1649,184732,1888807,,,0,,,
1649,184732,1888812,,,0,,,
0786,184732,1892948,,,1,,,
1625,184735,1891955,,,1,,,
0786,185922,1893009,,,0,,,
1532,184994,1892268,,,1,,,
0225,184994,1874427,,,1,,,
0225,184639,1874432,,,1,,,
0225,184732,1874435,,,1,,,
0225,185086,1874436,,,0,,,
0225,184862,1874442,,,1,,,
