service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,name
185964,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius del 7/09 al 15/10 i de l'1/05 al 26/06"
184941,0,0,0,0,0,0,0,20250601,20260601,"Diari excepte dissabtes"
186989,0,0,0,0,0,0,0,20250601,20260601,"divendres feiners del 15/06 al 15/09"
186994,0,0,0,0,0,0,0,20250601,20260601,"Diumenges, festius i vigília de feiner"
186995,0,0,0,0,0,0,0,20250601,20260601,"Diumenges, festius i vigília de feiner i dilluns, dimarts dimecres festius"
184944,0,0,0,0,0,0,0,20250601,20260601,"Divendres feiners de l'1/07 al 30/08"
186993,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners i dijous i divendres festius"
186998,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 23/06 a l'1/09"
186999,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 2/09 al 21/06"
186996,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 2/09 al 22/06"
186997,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 22/06 a l'1/09"
187002,0,0,0,0,0,0,0,20250601,20260601,"Festius locals de Barcelona"
185979,0,0,0,0,0,0,0,20250601,20260601,"Dilluns feiners de l'1/09 al 30/06"
185977,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/09 al 30/06 i dissabtes feiners tot l'any"
187006,0,0,0,0,0,0,0,20250601,20260601,"Diumenges i Festius excepte festius locals Barcelona"
184956,0,0,0,0,0,0,0,20250601,20260601,"Div-diss i vigílies de festius tot l'any, i diari durant juliol i agost."
187004,0,0,0,0,0,0,0,20250601,20260601,"de dilluns a divendres feiners agost i festius locals de Barcelona"
184957,0,0,0,0,0,0,0,20250601,20260601,"Nits de divendres, dissabtes i vigílies de festius, de l'1/09 al 30/06. Diari juliol i agost"
187008,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/03 al 31/10"
184960,0,0,0,0,0,0,0,20250601,20260601,"Divendres i vigílies de festius"
184966,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/10 al 30/6 excepte vacances escolars de Nadal i Setmana Santa"
184967,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/07 al 31/08"
185999,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners excepte agost, Nadal (26/12 al 31/12) i Dijous Sant"
185996,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius de l'1/09 al 30/06, excepte 1/1/ i 25/12"
186003,0,0,0,0,0,0,0,20250601,20260601,"Lectius excepte divendres"
186004,0,0,0,0,0,0,0,20250601,20260601,"Festius excepte diumenges"
186010,0,0,0,0,0,0,0,20250601,20260601,"Divendres i dissabtes feiners i vigílies de festius"
184989,0,0,0,0,0,0,0,20250601,20260601,"Festius excepte 25/12 i Divendres Sant"
184994,0,0,0,0,0,0,0,20250601,20260601,"Lectius"
186023,0,0,0,0,0,0,0,20250601,20260601,"Dimarts i dissabtes feiners"
186027,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius excepte agost"
185001,0,0,0,0,0,0,0,20250601,20260601,"Festius. Del 16/09 al 14/06"
186033,0,0,0,0,0,0,0,20250601,20260601,"Dimecres feiners excepte mes d'agost"
186039,0,0,0,0,0,0,0,20250601,20260601,"Dilluns lectiu o primer dia de classe setmanal"
186036,0,0,0,0,0,0,0,20250601,20260601,"Dimarts i dijous no lectius"
186037,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a dijous lectius"
186042,0,0,0,0,0,0,0,20250601,20260601,"Diari. Del 02/05 al 13/10"
185019,0,0,0,0,0,0,0,20250601,20260601,"Feiners. De l'1/07 al 31/08"
185016,0,0,0,0,0,0,0,20250601,20260601,"Diari. Del 15/06 al 15/09"
185017,0,0,0,0,0,0,0,20250601,20260601,"Festius. Del 15/06 al 15/09"
185022,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/07 al 15/09"
186046,0,0,0,0,0,0,0,20250601,20260601,"Lectius excepte dijous"
186044,0,0,0,0,0,0,0,20250601,20260601,"Feiners. Del 13/09 al 19/06 excepte 25/12 i 1/1"
186050,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners de l'1/05 a l'1/11"
186051,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners del 2/11 al 30/04"
185030,0,0,0,0,0,0,0,20250601,20260601,"Diumenges de l'1/07 al 31/08"
186052,0,0,0,0,0,0,0,20250601,20260601,"Diumenges de l'1/05 a l'1/11"
185029,0,0,0,0,0,0,0,20250601,20260601,"Divendres, dissabtes i vigíles de festius"
186053,0,0,0,0,0,0,0,20250601,20260601,"Diumenges del 2/11 al 30/04"
185032,0,0,0,0,0,0,0,20250601,20260601,"Feiners de l'1/09 al 30/06 i diari de juliol i agost"
185033,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/09 al 30/6 i diari juliol i agost"
186062,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/10 al 31/05"
185038,0,0,0,0,0,0,0,20250601,20260601,"Festius excepte 1 de gener, divendres Sant i 25 desembre "
185039,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1 al 31 d'agost, Nadal (del 26 al 31/12) i Dijous Sant"
185037,0,0,0,0,0,0,0,20250601,20260601,"Dilluns i divendres feiners"
185040,0,0,0,0,0,0,0,20250601,20260601,"Circula el dia 27 d'abril "
186065,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners de l01/10 al 31/05"
186068,0,0,0,0,0,0,0,20250601,20260601,"Divendres feiners i diumenges"
185050,0,0,0,0,0,0,0,20250601,20260601,"Diari. De dilluns de Setmana Santa al 30/04"
186075,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners de l'1/06 al 15/09"
185048,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/09 al 30/6"
185052,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/05 al 31/05 i del 26/09 al 31/10"
186076,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners i diumenges de l'1/06 al 15/09"
185053,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/06 al 25/09"
185059,0,0,0,0,0,0,0,20250601,20260601,"Dijous lectius"
185056,0,0,0,0,0,0,0,20250601,20260601,"Dijous feiners"
186086,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius excepte 25/12 i 1/01"
186087,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/05 a l'1/11"
186084,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners excepte juliol i agost i Setmana Santa"
186090,0,0,0,0,0,0,0,20250601,20260601,"Diari. Del 2/11 al 30/04"
186091,0,0,0,0,0,0,0,20250601,20260601,"Dilluns de l'1/05 a l'1/11"
186094,0,0,0,0,0,0,0,20250601,20260601,"Divendres feiners del 2/11 al 30/04"
186095,0,0,0,0,0,0,0,20250601,20260601,"Dimecres del 2/11 al 30/04"
186092,0,0,0,0,0,0,0,20250601,20260601,"Dimecres de l'1/05 a l'1/11"
186093,0,0,0,0,0,0,0,20250601,20260601,"Dijous de l'1/05 a l'1/11"
185069,0,0,0,0,0,0,0,20250601,20260601,"Dissabte anterior a Nadal i dissabte anterior a diumenge de Rams"
185074,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/05 al 31/10. Setmana Santa i setmana posterior"
186098,0,0,0,0,0,0,0,20250601,20260601,"Festius. De l'1/05 a l'1/11"
186099,0,0,0,0,0,0,0,20250601,20260601,"Festius. Del 02/11 al 30/04"
186096,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius de l'1/05 a l'1/11"
186097,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius del 2/11 al 30/04"
186102,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a dijous feiners del 12/09 a l'1/07"
186103,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a dissabte de l'1/05 a l'1/11 i diumenges del 20/06 al 12/09"
186100,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/05 a l'1/11"
186101,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 2/11 al 30/04"
185077,0,0,0,0,0,0,0,20250601,20260601,"Feiners. Del 23/06 al 5/09 i del 23/12 al 7/01"
186106,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres  del 2/11 al 30/04"
186107,0,0,0,0,0,0,0,20250601,20260601,"Dimecres feiners del 2/11 al 30/04 i dimecres de l'1/05 a l'1/11"
185080,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners tot l'any i feiners del mes d'agost"
186104,0,0,0,0,0,0,0,20250601,20260601,"Dilluns feiners de l'1/05 a l'1/11"
185081,0,0,0,0,0,0,0,20250601,20260601,"Nits de divendres, dissabtes i vigílies de festius, de l'1/09 al 30/06"
186105,0,0,0,0,0,0,0,20250601,20260601,"Dilluns feiners del 2/11 al 30/04"
185086,0,0,0,0,0,0,0,20250601,20260601,"Feiners"
186110,0,0,0,0,0,0,0,20250601,20260601,"Dilluns, dimecres i divendres feiners excepte agost i Nadal (del 26/12 al 31/12)"
186111,0,0,0,0,0,0,0,20250601,20260601,"Dimarts i dijous feiners excepte agost, Nadal (26/12 al 31/12) i Dijous Sant"
186108,0,0,0,0,0,0,0,20250601,20260601,"De dilluna a dijous feiners del 2/07 a l'11/09"
186113,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners de l'1/06 al 30/09 i feiners d'agost"
185094,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/10 al 30/04"
185092,0,0,0,0,0,0,0,20250601,20260601,"Dilluns, dimecres i divendres excepte festius"
186121,0,0,0,0,0,0,0,20250601,20260601,"Festius excepte agost"
186126,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/06 al 30/09"
185102,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/06 al 30/06"
185106,0,0,0,0,0,0,0,20250601,20260601,"Festius del mes d'agost."
186131,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de la primera i l'última setmanes d'agost"
186134,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius del 12/10 al 4/11"
186139,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners excepte festes locals de Barcelona"
186142,0,0,0,0,0,0,0,20250601,20260601,"De dimarts a divendres feiners excepte agost"
185118,0,0,0,0,0,0,0,20250601,20260601,"Festius. De l'1/07 al 15/09"
186143,0,0,0,0,0,0,0,20250601,20260601,"Diumenges excepte agost"
185122,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners excepte del 23/06 a l'11/09"
186147,0,0,0,0,0,0,0,20250601,20260601,"Festius. del 2/09 al 15/10 i de l'1/05 al 30/06"
185134,0,0,0,0,0,0,0,20250601,20260601,"Diari excepte Divendres Sant, Nadal i l'1 gener"
185143,0,0,0,0,0,0,0,20250601,20260601,"Dilluns de Setmana Santa"
186175,0,0,0,0,0,0,0,20250601,20260601,"Primera setmana d'agost"
185151,0,0,0,0,0,0,0,20250601,20260601,"Festius. Del 13/09 al 08/07"
186176,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'11/10 al 19/05"
185158,0,0,0,0,0,0,0,20250601,20260601,"Diari període vacances escolars d'estiu"
185156,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners excepte 5/1, Dijous Sant, 23/6, 19/8, 23/9 i 24 i 31/12"
185157,0,0,0,0,0,0,0,20250601,20260601,"Diumenges i festius temporada d'esquí i diari durant vacances escolars de Nadal"
185162,0,0,0,0,0,0,0,20250601,20260601,"Diari juliol i agost i de dilluns a divendres feiners la resta de l'any"
186187,0,0,0,0,0,0,0,20250601,20260601,"Diari. del 16/10 al 30/04"
185166,0,0,0,0,0,0,0,20250601,20260601,"Dijous"
186188,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 2/09 al 15/10 i de l'1/05 al 30/06"
185171,0,0,0,0,0,0,0,20250601,20260601,"Dimecres i diumenges"
186195,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 3/08 al 28/08 i festes locals de Barcelona"
185174,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/09 al 30/06. Resta de l'any, dimarts feiners."
185175,0,0,0,0,0,0,0,20250601,20260601,"Dimecres i divendres lectius"
186199,0,0,0,0,0,0,0,20250601,20260601,"Festius del 13/10 al 9/04"
186196,0,0,0,0,0,0,0,20250601,20260601,"Festius. Del 10/04 al 12/10"
186197,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes del 10/04 al 12/10"
185178,0,0,0,0,0,0,0,20250601,20260601,"Dijous i divendres lectius"
186200,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes del 13/10 al 9/04"
186201,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners excepte del 3/08 al 28/08 i festes locals de Barcelona"
185182,0,0,0,0,0,0,0,20250601,20260601,"Diari excepte juliol, agost i dia de Nadal"
186206,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i diumenges de l'1/06 al 30/09"
185196,0,0,0,0,0,0,0,20250601,20260601,"Divendres"
185209,0,0,0,0,0,0,0,20250601,20260601,"Diumenges del calendari escolar"
185222,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners no lectius i dissabtes de tot l'any"
185220,0,0,0,0,0,0,0,20250601,20260601,"Dimecres lectius"
186249,0,0,0,0,0,0,0,20250601,20260601,"Divendres del mes d'agost"
186252,0,0,0,0,0,0,0,20250601,20260601,"Diari. del 15/07 al 25/09"
185237,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a dijous feiners"
185246,0,0,0,0,0,0,0,20250601,20260601,"Dimecres"
185244,0,0,0,0,0,0,0,20250601,20260601,"Feiners. Del 16/09 al 22/06"
186278,0,0,0,0,0,0,0,20250601,20260601,"Diari. De l'1/03 al 30/11"
186279,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/12 al 28/02"
185255,0,0,0,0,0,0,0,20250601,20260601,"Diari. Del 20/07 al 20/08"
185258,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners excepte 24/12 i 31/12"
185259,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius de l'1/07 al 31/08"
186280,0,0,0,0,0,0,0,20250601,20260601,"Diari. de l'1/09 al 31/10"
185257,0,0,0,0,0,0,0,20250601,20260601,"Diari excepte diumenges"
185260,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius excepte juliol i agost"
185264,0,0,0,0,0,0,0,20250601,20260601,"Festius excepte dia de Nadal"
186288,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners. De l'1/05 al 05/12"
186289,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners. Del 06/12 al 30/04"
185271,0,0,0,0,0,0,0,20250601,20260601,"Diari. De dilluns de Setmana santa al 31 de maig, i del 26/09 al 31/10"
185286,0,0,0,0,0,0,0,20250601,20260601,"Dimecres i divendres feiners excepte vacances escolars d'estiu"
185287,0,0,0,0,0,0,0,20250601,20260601,"Diari. Del 23/06 al 4/09"
185285,0,0,0,0,0,0,0,20250601,20260601,"Diari. Del 26/09 al 31/05"
185288,0,0,0,0,0,0,0,20250601,20260601,"Dimarts i dijous feiners excepte vacances escolars d'estiu"
185292,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners del 6/09 al 22/12 i del 8/01 al 22/06"
185298,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres feiners de l'1/01 al 15/06 i del 12/09 al 31/12"
185302,0,0,0,0,0,0,0,20250601,20260601,"Diari del divendres anterior a Setmana Santa al dilluns de Pasqua i del 14/06 al 7/09"
185307,0,0,0,0,0,0,0,20250601,20260601,"Divendres feiners del 16/09 al 30/06"
185305,0,0,0,0,0,0,0,20250601,20260601,"Divendres feiners de l'1/10 al 30/6"
185310,0,0,0,0,0,0,0,20250601,20260601,"Dimarts i dissabtes"
186339,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes i festius de l'1/06 al 30/06"
185331,0,0,0,0,0,0,0,20250601,20260601,"Lectius universitaris"
186360,0,0,0,0,0,0,0,20250601,20260601,"Diari. del 21/06 al 12/09"
185343,0,0,0,0,0,0,0,20250601,20260601,"De dilluns a divendres del 02/05 al 25/10, Setmana Santa i Setmana posterior"
185341,0,0,0,0,0,0,0,20250601,20260601,"Dissabtes feiners excepte agost"
